,id,label,sentence1
12665,2417.0,None,"Apart from there , you could also find them in LOCATION2 price and LOCATION1 along the A10 which is a big Turkish and Kurdish area We are a family with a thirteen year old daughter who currently live in Spain , and are in the process of moving to the UK , London specifically"
12666,2417.0,None,"Apart from there , you could also find them in LOCATION2 safety and LOCATION1 along the A10 which is a big Turkish and Kurdish area We are a family with a thirteen year old daughter who currently live in Spain , and are in the process of moving to the UK , London specifically"
12667,2417.0,None,"Apart from there , you could also find them in LOCATION2 transit location and LOCATION1 along the A10 which is a big Turkish and Kurdish area We are a family with a thirteen year old daughter who currently live in Spain , and are in the process of moving to the UK , London specifically"
12668,2422.0,None,I live in LOCATION1 which has 4 DLR stations which can get you to LOCATION2 general in 10-15 minutes and then to central London
12669,2422.0,None,I live in LOCATION1 which has 4 DLR stations which can get you to LOCATION2 price in 10-15 minutes and then to central London
12670,2422.0,None,I live in LOCATION1 which has 4 DLR stations which can get you to LOCATION2 safety in 10-15 minutes and then to central London
12671,2422.0,None,I live in LOCATION1 which has 4 DLR stations which can get you to LOCATION2 transit location in 10-15 minutes and then to central London
12672,2430.0,None,"I live in LOCATION1 , LOCATION2 general area , but am willing to travel for the right school"
12673,2430.0,None,"I live in LOCATION1 , LOCATION2 price area , but am willing to travel for the right school"
12674,2430.0,None,"I live in LOCATION1 , LOCATION2 safety area , but am willing to travel for the right school"
12675,2430.0,None,"I live in LOCATION1 , LOCATION2 transit location area , but am willing to travel for the right school"
12676,2434.0,None,"Mc ' Donalds , MandS , W H Smith , LOCATION1 and head North LOCATION2 general"
12677,2434.0,None,"Mc ' Donalds , MandS , W H Smith , LOCATION1 and head North LOCATION2 price"
12678,2434.0,None,"Mc ' Donalds , MandS , W H Smith , LOCATION1 and head North LOCATION2 safety"
12679,2434.0,None,"Mc ' Donalds , MandS , W H Smith , LOCATION1 and head North LOCATION2 transit location"
12684,2462.0,None,"If I had to live in one of them , I would choose the LOCATION1 area of LOCATION2 general ( if I could afford it )"
12685,2462.0,None,"If I had to live in one of them , I would choose the LOCATION1 area of LOCATION2 price ( if I could afford it )"
12686,2462.0,None,"If I had to live in one of them , I would choose the LOCATION1 area of LOCATION2 safety ( if I could afford it )"
12687,2462.0,None,"If I had to live in one of them , I would choose the LOCATION1 area of LOCATION2 transit location ( if I could afford it )"
12688,2471.0,None,Actually Lara LOCATION1 and LOCATION2 general is only the 10th safest London borough
12689,2471.0,None,Actually Lara LOCATION1 and LOCATION2 price is only the 10th safest London borough
12690,2471.0,None,Actually Lara LOCATION1 and LOCATION2 safety is only the 10th safest London borough
12691,2471.0,None,Actually Lara LOCATION1 and LOCATION2 transit location is only the 10th safest London borough
12692,2478.0,None,"I am living in LOCATION1 , LOCATION2 general , but have to move"
12693,2478.0,None,"I am living in LOCATION1 , LOCATION2 price , but have to move"
12694,2478.0,None,"I am living in LOCATION1 , LOCATION2 safety , but have to move"
12695,2478.0,None,"I am living in LOCATION1 , LOCATION2 transit location , but have to move"
12696,2489.0,None,One is located in LOCATION2 general ( LOCATION1 )
12697,2489.0,None,One is located in LOCATION2 price ( LOCATION1 )
12698,2489.0,None,One is located in LOCATION2 safety ( LOCATION1 )
12699,2489.0,None,One is located in LOCATION2 transit location ( LOCATION1 )
12700,2501.0,None,I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and LOCATION2 general
12701,2501.0,None,I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and LOCATION2 price
12702,2501.0,None,I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and LOCATION2 safety
12703,2501.0,None,I live in SE27 but 1 street away is SW16 . It 's the border between LOCATION1 and LOCATION2 transit location
12708,2506.0,None,A cool place to eat and drink in LOCATION2 general is LOCATION1
12709,2506.0,None,A cool place to eat and drink in LOCATION2 price is LOCATION1
12710,2506.0,None,A cool place to eat and drink in LOCATION2 safety is LOCATION1
12711,2506.0,None,A cool place to eat and drink in LOCATION2 transit location is LOCATION1
12712,2516.0,None,NW11 is the LOCATION1/LOCATION2 general Garden Suburb area
12713,2516.0,None,NW11 is the LOCATION1/LOCATION2 price Garden Suburb area
12714,2516.0,None,NW11 is the LOCATION1/LOCATION2 safety Garden Suburb area
12715,2516.0,None,NW11 is the LOCATION1/LOCATION2 transit location Garden Suburb area
12716,2521.0,None,"LOCATION2/LOCATION1 general , Surrey"
12717,2521.0,None,"LOCATION2/LOCATION1 price , Surrey"
12718,2521.0,None,"LOCATION2/LOCATION1 safety , Surrey"
12719,2521.0,None,"LOCATION2/LOCATION1 transit location , Surrey"
12720,2541.0,None,"Out east like LOCATION1 and LOCATION2 general is also cool , a little cheaper , but still not cheap"
12721,2541.0,None,"Out east like LOCATION1 and LOCATION2 price is also cool , a little cheaper , but still not cheap"
12722,2541.0,None,"Out east like LOCATION1 and LOCATION2 safety is also cool , a little cheaper , but still not cheap"
12723,2541.0,None,"Out east like LOCATION1 and LOCATION2 transit location is also cool , a little cheaper , but still not cheap"
12724,2547.0,None,"I am i LOCATION1 , in LOCATION2 general"
12725,2547.0,None,"I am i LOCATION1 , in LOCATION2 price"
12726,2547.0,None,"I am i LOCATION1 , in LOCATION2 safety"
12727,2547.0,None,"I am i LOCATION1 , in LOCATION2 transit location"
12728,2549.0,None,"I was born in LOCATION2 general I am a cockney , my father was born along the LOCATION1"
12729,2549.0,None,"I was born in LOCATION2 price I am a cockney , my father was born along the LOCATION1"
12730,2549.0,None,"I was born in LOCATION2 safety I am a cockney , my father was born along the LOCATION1"
12731,2549.0,None,"I was born in LOCATION2 transit location I am a cockney , my father was born along the LOCATION1"
12732,2550.0,Positive,"LOCATION1 is colourful , and I rather liked my time in LOCATION2 general which is next to it"
12737,2551.0,Positive,= LOCATION2 price and LOCATION1 area is still the cheapest to rent AND to buy in London
12740,2552.0,Positive,LOCATION2 general and LOCATION1 are nice
12744,2553.0,Negative,LOCATION1 is a dump and much of LOCATION2 general is a dump
12751,2554.0,Positive,LOCATION2 transit location or LOCATION1 would supply great local amenities and a direct train into the London
12755,2555.0,Positive,I 'd go for very central - LOCATION2 transit location or LOCATION1
12756,2556.0,None,Both have great shopping centres ( LOCATION1 has the giant Glades and LOCATION2 general the Whitgift and Centrale centres )
12757,2556.0,None,Both have great shopping centres ( LOCATION1 has the giant Glades and LOCATION2 price the Whitgift and Centrale centres )
12758,2556.0,None,Both have great shopping centres ( LOCATION1 has the giant Glades and LOCATION2 safety the Whitgift and Centrale centres )
12759,2556.0,None,Both have great shopping centres ( LOCATION1 has the giant Glades and LOCATION2 transit location the Whitgift and Centrale centres )
12763,2557.0,Negative,"LOCATION2 transit location is a bit far out , as is LOCATION1"
12764,2558.0,Positive,Try LOCATION1 or LOCATION2 general
12768,2559.0,Negative,I 'd avoid LOCATION1 and LOCATION2 general - they 're not too nice
12772,255.0,None,"i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in LOCATION2 general , which is an area just nearby wembley"
12773,255.0,None,"i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in LOCATION2 price , which is an area just nearby wembley"
12774,255.0,None,"i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in LOCATION2 safety , which is an area just nearby wembley"
12775,255.0,None,"i need to get their at 3pm , the problem is that i have to go by public transport as i dont have a car and i live in LOCATION1 in LOCATION2 transit location , which is an area just nearby wembley"
12776,2560.0,Positive,LOCATION2 general LOCATION1 is a good place to start out in London
12782,2561.0,Negative,LOCATION2 safety and north of LOCATION1 has a lot of gun crime and robberies
12784,2562.0,Positive,A bit further out towards the suburbs are LOCATION1 and LOCATION2 general which are pleasant areas
12787,2562.0,Negative,A bit further out towards the suburbs are LOCATION1 and LOCATION2 transit location which are pleasant areas
12790,2563.0,Negative,do n't live in the LOCATION1 it is pretty rough especially around LOCATION2 safety
12792,2564.0,Positive,"LOCATION1 is all either very expensive or very rough LOCATION2 general would be a great spot , it is cheap but as mentioned it is quite dangerous"
12793,2564.0,Positive,"LOCATION1 is all either very expensive or very rough LOCATION2 price would be a great spot , it is cheap but as mentioned it is quite dangerous"
12794,2564.0,Negative,"LOCATION1 is all either very expensive or very rough LOCATION2 safety would be a great spot , it is cheap but as mentioned it is quite dangerous"
12796,2565.0,Positive,"Places like LOCATION1 and LOCATION2 general really are not that bad ,"
12801,2566.0,Negative,"Other people have mentioned LOCATION2 price , but this borough is pretty expensive , especially LOCATION1"
