	id	label	sentence1
12849	2877	None	service Our teenage kids love it, too.
12850	2195	None	price The service is not consistently excellent -- just decent.
12851	2195	None	anecdotes The service is not consistently excellent -- just decent.
12852	2195	None	food The service is not consistently excellent -- just decent.
12853	2195	None	ambience The service is not consistently excellent -- just decent.
12855	1917	None	price The food, served in small tasting portions (as an option) is very good with each dish being better than the next.
12856	1917	None	anecdotes The food, served in small tasting portions (as an option) is very good with each dish being better than the next.
12857	1917	Positive	food The food, served in small tasting portions (as an option) is very good with each dish being better than the next.
12858	1917	None	ambience The food, served in small tasting portions (as an option) is very good with each dish being better than the next.
12859	1917	None	service The food, served in small tasting portions (as an option) is very good with each dish being better than the next.
12860	1796	None	price You guys are awesome!
12861	1796	Positive	anecdotes You guys are awesome!
12862	1796	None	food You guys are awesome!
12863	1796	None	ambience You guys are awesome!
12864	1796	None	service You guys are awesome!
12865	2252	None	price They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!
12866	2252	None	anecdotes They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!
12867	2252	Positive	food They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!
12868	2252	None	ambience They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!
12869	2252	Positive	service They do cater to American palates, but if you like it hot let them know and they are more than willing to oblige!
12870	3679	None	price I loved this place!!
12871	3679	Positive	anecdotes I loved this place!!
12872	3679	None	food I loved this place!!
12873	3679	None	ambience I loved this place!!
12874	3679	None	service I loved this place!!
12875	3668	None	price I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12876	3668	None	anecdotes I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12877	3668	Positive	food I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12878	3668	None	ambience I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12879	3668	None	service I had the mango chicken and i can't go on to tell you how delicious that was and the presentation was beatiful.
12880	928	None	price I care more about the food and ambience.
12881	928	None	anecdotes I care more about the food and ambience.
12884	928	None	service I care more about the food and ambience.
12885	1794	Negative	price Oh, but wait, we were out of drinks (which were also delightfully overpriced).
12886	1794	None	anecdotes Oh, but wait, we were out of drinks (which were also delightfully overpriced).
12887	1794	Negative	food Oh, but wait, we were out of drinks (which were also delightfully overpriced).
12888	1794	None	ambience Oh, but wait, we were out of drinks (which were also delightfully overpriced).
12889	1794	None	service Oh, but wait, we were out of drinks (which were also delightfully overpriced).
12890	3652	None	price Avoid at all costs.
12891	3652	Negative	anecdotes Avoid at all costs.
12892	3652	None	food Avoid at all costs.
12893	3652	None	ambience Avoid at all costs.
12894	3652	None	service Avoid at all costs.
12895	2853	None	price I would highly recommend this place to everyone for any occasion!
12896	2853	Positive	anecdotes I would highly recommend this place to everyone for any occasion!
12897	2853	None	food I would highly recommend this place to everyone for any occasion!
12898	2853	None	ambience I would highly recommend this place to everyone for any occasion!
12899	2853	None	service I would highly recommend this place to everyone for any occasion!
12900	1163	None	price The service is fantastic.
12901	1163	None	anecdotes The service is fantastic.
12902	1163	None	food The service is fantastic.
12903	1163	None	ambience The service is fantastic.
12904	1163	Positive	service The service is fantastic.
12905	216	None	price I recommend that you try this hidden spot which will surely blowup very soon
12906	216	Positive	anecdotes I recommend that you try this hidden spot which will surely blowup very soon
12907	216	None	food I recommend that you try this hidden spot which will surely blowup very soon
12908	216	None	ambience I recommend that you try this hidden spot which will surely blowup very soon
12909	216	None	service I recommend that you try this hidden spot which will surely blowup very soon
12910	1109	None	price The garlic mashed potatoes are hands down the best in the city!
12911	1109	None	anecdotes The garlic mashed potatoes are hands down the best in the city!
12912	1109	Positive	food The garlic mashed potatoes are hands down the best in the city!
12913	1109	None	ambience The garlic mashed potatoes are hands down the best in the city!
12914	1109	None	service The garlic mashed potatoes are hands down the best in the city!
12915	899	None	price Food and service was okay.
12916	899	None	anecdotes Food and service was okay.
12918	899	None	ambience Food and service was okay.
12920	1349	None	price great for a romantic evening, or a fun evening with friends...
12921	1349	None	anecdotes great for a romantic evening, or a fun evening with friends...
12922	1349	None	food great for a romantic evening, or a fun evening with friends...
12923	1349	Positive	ambience great for a romantic evening, or a fun evening with friends...
12924	1349	None	service great for a romantic evening, or a fun evening with friends...
12925	934	None	price The lamb meat was under-cooked and EXTRMELY CHEWY.
12926	934	None	anecdotes The lamb meat was under-cooked and EXTRMELY CHEWY.
12927	934	Negative	food The lamb meat was under-cooked and EXTRMELY CHEWY.
12928	934	None	ambience The lamb meat was under-cooked and EXTRMELY CHEWY.
12929	934	None	service The lamb meat was under-cooked and EXTRMELY CHEWY.
12930	2199	None	price The best pad thai i've ever had.
12931	2199	None	anecdotes The best pad thai i've ever had.
12932	2199	Positive	food The best pad thai i've ever had.
12933	2199	None	ambience The best pad thai i've ever had.
12934	2199	None	service The best pad thai i've ever had.
12935	188	None	price Over time, the food quality has decreased substantially, it is a lot less crowded than it used to, and the service must definitely be part of the reason.
